,Title,Subtitle,Location,Date,Link
854,Global Wealth Report 2021,Credit Suisse Research Institute published its twelfth Global Wealth Report showing continued wealth growth,London,22.06.2021,https://www.credit-suisse.com/articles/media-releases/2021/06/en/global-wealth-report-2021.html
855,"Credit Suisse Announces Coupon Payments and Expected Coupon Payments on Credit Suisse X-Links® Exchange Traded Notes (the ""ETNs"")","On June 7, 2021, Credit Suisse declared coupon payments for the following ETNs:",New York,08.06.2021,https://www.credit-suisse.com/articles/media-releases/2021/06/en/credit-suisse-announces-coupon-payments-and-expected-coupon-payments-on-credit-suisse-x-links.html
856,Credit Suisse research shows global food inequality and waste costs up to US$13.6 trillion annually,,London,08.06.2021,https://www.credit-suisse.com/articles/media-releases/2021/06/en/credit-suisse-research-shows-global-food-inequality-and-waste-co.html
857,Credit Suisse Americas Foundation Makes a Commitment to Wake Tech,"Raleigh, NC, May 26, 2021 – Credit Suisse, one of the world's leading financial services providers, has announced a $250,000 commitment through its Credit Suisse Americas Foundation (CSAF) to support Wake Technical Community College (Wake Tech).",New York,26.05.2021,https://www.credit-suisse.com/articles/media-releases/2021/05/en/credit-suisse-americas-foundation-makes-a-commitment-to-wake-tech.html
858,Credit Suisse sees strong future for domestic Chinese consumer brands,"The policy of ""Dual Circulation"", which will guide China's economic development for years to come, has driven an upsurge in domestic demand for Chinese consumer brands, according to Credit Suisse Securities Research analysts presenting at the 8th annual China A- Shares Conference.",Hong Kong,25.05.2021,https://www.credit-suisse.com/articles/media-releases/2021/05/en/credit-suisse-sees-strong-future-for-domestic-chinese-consumer-brands.html
859,"Credit Suisse to hire 1,000+ staff in India IT in 2021",New hires reflect the bank's strategy to invest in a strong pool of world-class in-house local technology talent and nurturing leaders to support its global business operations,Pune,18.05.2021,https://www.credit-suisse.com/articles/media-releases/2021/05/en/credit-suisse-to-hire-1000-staff-india-it-in-2021.html
860,Series B of the mandatory convertible notes receive subscriptions for CHF 532 million by existing shareholders (59.7% take-up) – Balance of CHF 359 million purchased by selected group of investors as per initial commitment,,Zurich,06.05.2021,https://www.credit-suisse.com/articles/media-releases/2021/05/en/mandatory-convertible-notes.html
861,Credit Suisse Group 1Q21 Financial Report,"Following the publication of its 1Q21 Earnings Release on April 22, 2021, Credit Suisse Group today published its 1Q21 Financial Report.",Zurich,06.05.2021,https://www.credit-suisse.com/articles/media-releases/2021/05/en/1q21-financial-report.html
862,"Credit Suisse Announces Coupon Payments and Expected Coupon Payments on Credit Suisse X-Links® Exchange Traded Notes (the ""ETNs"")","On May 3, 2021, Credit Suisse declared coupon payments for the following ETNs:",New York,05.05.2021,https://www.credit-suisse.com/articles/media-releases/2021/05/en/credit-suisse-announces-coupon-payments-and-expected-coupon-payments-on-credit-suisse-x-links.html
863,"Credit Suisse Americas Foundation Commits $600,000 to Braven","Credit Suisse, one of the world's leading financial services providers, announced a $600,000, two-year commitment through its Credit Suisse Americas Foundation (CSAF) to support Braven, a nonprofit organization dedicated to closing the education-to-employment gap in higher education. The grant will support Braven's New York City operations, which launched last year.",New York,04.05.2021,https://www.credit-suisse.com/articles/media-releases/2021/05/en/credit-suisse-americas-foundation-commits-usd-600k-to-braven.html
864,Changes to the Board of Directors of Credit Suisse Group,Andreas Gottschling has informed the Board that he will not stand for re-election at the Credit Suisse 2021 Annual General Meeting of Shareholders.,Zurich,30.04.2021,https://www.credit-suisse.com/articles/media-releases/2021/04/en/changes-in-the-bod.html
865,Renato Costantini appointed new General Counsel of Credit Suisse (Switzerland) Ltd.,*Ad-hoc relevant for Credit Suisse (Schweiz) AG,Zurich,26.04.2021,https://www.credit-suisse.com/articles/media-releases/2021/04/en/renato-costantini-generalcounsel-credit-suisse-switzerland-ltd.html
866,Determination of the conversion ratio for the two series of mandatory convertible notes whose placement was announced on April 22 as well as the subscription ratio of the rights in relation to Series B of the mandatory convertible notes,,Zurich,23.04.2021,https://www.credit-suisse.com/articles/media-releases/2021/04/en/mandatory-convertible-notes-conversation-ratio.html
867,"Credit Suisse Group AG today announces that it has placed two series of mandatory convertible notes, convertible into a total of 203m shares",,Zurich,22.04.2021,https://www.credit-suisse.com/articles/media-releases/2021/04/en/mandatory-convertible-notes.html
868,Credit Suisse Asset Management update on Supply Chain Finance Funds; next distribution to investors of USD 1.7 billion,"Since the four Supply Chain Finance Funds (SCFFs) were suspended on March 1, 2021, we have made progress on the wind-down of the funds.",Zurich,13.04.2021,https://www.credit-suisse.com/articles/media-releases/2021/04/en/csam-supply-chain-finance-funds.html
869,Changes in the Executive Board of Credit Suisse (Schweiz) AG,*Ad-hoc relevant for Credit Suisse (Schweiz) AG,Zurich,06.04.2021,https://www.credit-suisse.com/articles/media-releases/2021/04/en/changes-in-the-exb-credit-suisse-ch.html
870,Trading Update,,Zurich,06.04.2021,https://www.credit-suisse.com/articles/media-releases/2021/04/en/trading-update.html
871,Board of Directors announces adjusted proposals for the 2021 Annual General Meeting of Shareholders as well as an update to the 2020 Compensation Report and changes to the Executive Board of Credit Suisse Group,"As a result of recent significant developments in connection with the US-based hedge fund and the Credit Suisse Asset Management managed supply chain finance funds, the Board of Directors today announces adjusted proposals for the 2021 Annual General Meeting. This includes the withdrawal of its proposal on discharge of the members of the Board of Directors and the Executive Board. Particularly following the significant US-based hedge fund matter, the Board of Directors is amending its proposal on the distribution of dividends and withdrawing its proposals on variable compensation of the Executive Board. Credit Suisse publishes an update to the 2020 Compensation Report, which can be found at www.credit-suisse.com/agm. Brian Chin, CEO of the Investment Bank and Lara Warner, Chief Risk and Compliance Officer will step down from their roles.",Zurich,06.04.2021,https://www.credit-suisse.com/articles/media-releases/2021/04/en/bod-announcement.html
872,Trading Update,,Zurich,29.03.2021,https://www.credit-suisse.com/articles/media-releases/2021/03/en/trading-update-us-based-hedge-fund.html
873,10th Credit Suisse Emerging Consumer Survey 2021,,Hong Kong,25.03.2021,https://www.credit-suisse.com/articles/media-releases/2021/03/en/10th-credit-suisse-emerging-consumer-survey-2021.html
874,"Credit Suisse publishes its 2020 Annual Report, launches its Sustainability Report and communicates the agenda for the 2021 Annual General Meeting of Shareholders","Credit Suisse Group AG and Credit Suisse AG today published the 2020 annual reporting suite, comprising the Annual Report and the first edition of the Sustainability Report. The Annual Report includes Credit Suisse’s audited financial statements and the Compensation Report. The launch of the Sustainability Report is a testament to the bank’s ambition to become a leading provider of sustainable solutions in the financial industry. Furthermore, Credit Suisse published the agenda for the Annual General Meeting of Shareholders which will take place on April 30, 2021 in Horgen (Zurich).",Zurich,18.03.2021,https://www.credit-suisse.com/articles/media-releases/2021/03/en/ar-agm-2020.html
875,Credit Suisse publishes agenda for the 2022 Annual General Meeting of Shareholders,Ad hoc announcement pursuant to article 53 LR,Zurich,30.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/agm-2022-invitation.html
876,Decision by a Court in Bermuda,,Zurich,29.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/decision-court-bermuda.html
877,Credit Suisse acts as Sole Conservation Bond Structurer on World Bank's 'Rhino Bond',,London,24.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/rhino-bond.html
878,Credit Suisse Group Announcement,Ad hoc announcement pursuant to article 53 LR,Zurich,23.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/update-on-trial-in-bermuda.html
879,Credit Suisse Group AG proposes new appointments to the Board of Directors,Ad hoc announcement pursuant to article 53 LR,Zurich,21.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/bod-changes.html
880,Credit Suisse celebrates the 25th year of the Asian Investment Conference as it explores the road ahead for the region over the next quarter century,"Celebrating its 25th anniversary, the Credit Suisse Asian Investment Conference (AIC) welcomes more than 3,000 attendees for a four-day conference commencing today. The attendees include over 2,000 representatives from the global investment community, who will connect virtually with senior executives from some 350 companies with a total market capitalization of over USD8 trillion, to explore what the next 25 years holds in store for the Asia Pacific (APAC) region.",Hong Kong,21.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/credit-suisse-celebrates-25th-year-of-asian-investment-conference.html
881,Credit Suisse Group appoints Rob Cox as Group Head Corporate Communications,Credit Suisse Group today announced the appointment of Rob Cox as Group Head of Corporate Communications.,Zurich,15.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/csg-appoints-head-corp-comms.html
882,Credit Suisse (Schweiz) AG has published its Annual Report 2021,Ad hoc announcement pursuant to article 53 LR,Zurich,10.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/credit-suisse-ch-annual-report-2021.html
883,Credit Suisse publishes its 2021 Annual Report and Sustainability Report,Ad hoc announcement pursuant to article 53 LR,Zurich,10.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/ar-2021.html
884,Credit Suisse Group update on Russia,Credit Suisse Group today published details on its business exposure in Russia as part of its Annual Report disclosures and outlined its stance with respect to the impact of Russia’s invasion of Ukraine.,Zurich,10.03.2022,https://www.credit-suisse.com/articles/media-releases/2022/03/en/csg-update-russia.html
